Wall time,Step,Value
1773329545.059038,5,0.0062500000931322575
1773329677.7788942,10,0.012500000186264515
1773329816.6982698,15,0.03125
1773329951.573483,20,0.01875000074505806
1773330086.84955,25,0.03125
1773330219.471607,30,0.4625000059604645
1773330353.5943491,35,0.41874998807907104
1773330488.4893212,40,0.5874999761581421
1773330621.8050573,45,0.7437499761581421
1773330759.5454657,50,0.612500011920929
1773330891.905809,55,0.793749988079071
1773331028.9861488,60,0.8500000238418579
1773331166.0700529,65,0.75
1773331300.4553285,70,0.9125000238418579
1773331424.3720815,75,0.768750011920929
1773331531.276221,80,0.8687499761581421
1773331632.6437018,85,0.9750000238418579
1773331833.4843419,90,0.9437500238418579
1773331914.4062228,95,0.7875000238418579
1773331994.2808003,100,0.8812500238418579
1773332120.2740104,105,0.887499988079071
1773332222.1929123,110,0.90625
1773332349.9755204,115,0.3687500059604645
1773332484.160564,120,0.0062500000931322575
1773332617.5072587,125,0.13750000298023224
1773332751.589969,130,0.8062499761581421
1773332887.3839982,135,0.9437500238418579
1773333021.761028,140,0.800000011920929
1773333156.4247987,145,0.84375
1773333290.7217882,150,0.8812500238418579
1773333424.6919467,155,0.893750011920929
1773333560.511589,160,0.887499988079071
1773333694.9452727,165,0.6625000238418579
1773333831.416433,170,0.731249988079071
1773333965.7964745,175,0.8500000238418579
1773334102.5964866,180,0.875
1773334237.247759,185,0.78125
1773334374.0546162,190,0.8187500238418579
1773334507.865785,195,0.8374999761581421
1773334641.836405,200,0.875
1773334777.9189553,205,0.875
1773334913.019572,210,0.8062499761581421
1773335050.3302343,215,0.824999988079071
1773335183.5254908,220,0.831250011920929
1773335319.710474,225,0.78125
1773335454.1090546,230,0.8187500238418579
1773335589.8391259,235,0.762499988079071
1773335724.906078,240,0.612500011920929
1773335856.9329267,245,0.824999988079071
1773335992.986503,250,0.8687499761581421
1773336127.629477,255,0.862500011920929
1773336261.2325156,260,0.9375
1773336514.8006327,265,0.75
1773336648.8608902,270,0.4000000059604645
1773336783.8330588,275,0.8125
1773336920.4749844,280,0.862500011920929
1773337053.093072,285,0.856249988079071
1773337191.4646895,290,0.8125
1773337326.2437289,295,0.8500000238418579
1773337459.361734,300,0.9437500238418579
1773337594.8575888,305,0.8374999761581421
1773337730.1952908,310,0.8812500238418579
1773337864.7204804,315,0.7749999761581421
1773338000.9206789,320,0.956250011920929
1773338135.7613719,325,0.7437499761581421
1773338272.8526986,330,0.9312499761581421
1773338406.5671005,335,0.78125
1773338541.2070513,340,0.84375
1773338676.9192457,345,0.8187500238418579
