Wall time,Step,Value
1773329545.0587764,5,7.999999979801942e-06
1773329677.778566,10,1.8000000636675395e-05
1773329816.6979887,15,2.8000000384054147e-05
1773329951.5731192,20,3.7999998312443495e-05
1773330086.8492293,25,4.8000001697801054e-05
1773330219.4713135,30,5.8000001445179805e-05
1773330353.5940542,35,6.800000119255856e-05
1773330488.4890275,40,7.79999973019585e-05
1773330621.804773,45,8.800000068731606e-05
1773330759.5452151,50,9.7999996796716e-05
1773330891.9055269,55,0.00010800000018207356
1773331028.9859185,60,0.00011800000356743112
1773331166.0695682,65,0.00012799999967683107
1773331300.4549453,70,0.00013800000306218863
1773331424.3717444,75,0.00014800000644754618
1773331531.275949,80,0.00015799999528098851
1773331632.643432,85,0.00016799999866634607
1773331833.4840503,90,0.00017800000205170363
1773331914.4059415,95,0.0001880000054370612
1773331994.2805936,100,0.00019799999427050352
1773332120.2736888,105,0.00019999747746624053
1773332222.192599,110,0.00019998721836600453
1773332349.975293,115,0.00019996905757579952
1773332484.1602821,120,0.00019994300964754075
1773332617.5069451,125,0.0001999090745812282
1773332751.589673,130,0.00019986725237686187
1773332887.3837125,135,0.000199817557586357
1773333021.7607114,140,0.00019975997565779835
1773333156.4244998,145,0.00019969452114310116
1773333290.721514,150,0.00019962119404226542
1773333424.6916835,155,0.00019953999435529113
1773333560.511357,160,0.00019945095118600875
1773333694.9450061,165,0.00019935404998250306
1773333831.4161015,170,0.00019924930529668927
1773333965.7961586,175,0.00019913673168048263
1773334102.596228,180,0.00019901634368579835
1773334237.247486,185,0.0001988881267607212
1773334374.0543358,190,0.00019875209545716643
1773334507.865464,195,0.00019860827887896448
1773334641.836118,200,0.00019845667702611536
1773334777.9186304,205,0.00019829730445053428
1773334913.0192811,210,0.0001981301757041365
1773335050.3299303,215,0.0001979553053388372
1773335183.5252156,220,0.00019777269335463643
1773335319.7102404,225,0.00019758236885536462
1773335454.108738,230,0.00019738433184102178
1773335589.8388872,235,0.00019717861141543835
1773335724.9058511,240,0.0001969652366824448
1773335856.9326048,245,0.00019674419309012592
1773335992.9862592,250,0.00019651550974231213
1773336127.6291955,255,0.0001962792157428339
1773336261.2321792,260,0.00019603531109169126
1773336514.8003318,265,0.00019578383944462985
1773336648.8606074,270,0.0001955248008016497
1773336783.8327677,275,0.00019525822426658124
1773336920.4746718,280,0.00019498412439133972
1773337053.092771,285,0.0001947025302797556
1773337191.464412,290,0.00019441345648374408
1773337326.2433887,295,0.00019411693210713565
1773337459.361395,300,0.00019381298625376076
1773337594.8572822,305,0.0001935016189236194
1773337730.1949892,310,0.00019318288832437247
1773337864.7202983,315,0.00019285679445602
1773338000.9204197,320,0.00019252336642239243
1773338135.7611406,325,0.00019218264787923545
1773338272.8524723,330,0.00019183463882654905
1773338406.566891,335,0.00019147938292007893
1773338541.2067568,340,0.00019111690926365554
1773338676.9188967,345,0.00019074724696110934
1773338811.1918383,350,0.00019037042511627078
1773338948.9468079,355,0.0001899864582810551
1773339083.2625477,360,0.00018959539011120796
1773339216.813046,365,0.00018919724971055984
1773339352.828992,370,0.00018879208073485643
1773339488.1914022,375,0.0001883798831840977
1773339622.5265021,380,0.00018796072981785983
1773339759.2798784,385,0.0001875346206361428
1773339894.5039961,390,0.00018710159929469228
1773340030.2765613,395,0.00018666170944925398
1773340165.7370248,400,0.00018621498020365834
1773340302.1935916,405,0.00018576144066173583
1773340439.1691048,410,0.00018530113447923213
1773340575.0313337,415,0.0001848340907599777
1773340708.3623402,420,0.00018436035315971822
1773340845.0412238,425,0.00018387996533419937
1773340979.3656006,430,0.0001833929418353364
