Wall time,Step,Value
1772410526.0491831,0,4.650559276342392e-05
1772410526.1604261,3,-0.0014974845107644796
1772410526.196661,4,-0.002178996568545699
1772410526.529756,10,-0.00628242501989007
1772410526.5885901,11,-0.0020057554356753826
1772410526.722118,14,-0.003858014941215515
1772410526.7830403,15,0.004133156966418028
1772410526.9198868,18,-0.0045202961191535
1772410526.9724536,19,-0.003377125831320882
1772410527.0082042,20,0.005547954700887203
1772410527.1183548,22,-0.006925228983163834
1772410527.1539154,23,-5.609355866909027e-06
1772410527.3456714,26,0.01280334684997797
1772410527.3810284,27,0.002812072169035673
1772410527.7149706,33,0.0010083913803100586
1772410527.8397474,36,-0.001690199482254684
1772410527.9027264,37,-0.002079250290989876
1772410527.938054,38,-0.010647258721292019
1772410528.000468,39,-0.002407937776297331
1772410528.0361762,40,0.0005820984952151775
1772410528.3768308,47,-0.004695236682891846
1772410528.4122818,48,-0.006473930086940527
1772410528.4741673,49,0.0022761523723602295
1772410528.5671868,51,-0.009812084957957268
1772410528.6333983,52,0.0017242431640625
1772410528.7041101,54,0.0026394121814519167
1772410528.8651838,57,0.0015192036516964436
1772410528.9883006,60,0.0003236380871385336
1772410529.1316597,61,0.006914146710187197
1772410529.1671307,62,-0.007034987211227417
1772410529.2124352,63,-9.401119314134121e-05
1772410529.3331704,65,-0.006214737892150879
1772410529.3781893,66,-0.008076788857579231
1772410529.4143746,67,-0.0005514621734619141
1772410529.4876494,68,-0.00292291771620512
1772410529.5756943,70,-0.0006112975534051657
1772410529.6118052,71,0.00045230984687805176
1772410529.9115508,77,-0.00021055247634649277
1772410529.9993865,79,0.0037368093617260456
1772410530.0352342,80,0.005322813987731934
1772410530.1607451,82,0.0060667479410767555
1772410530.1965709,83,-0.012009872123599052
1772410530.3262925,85,-0.018430233001708984
1772410530.380344,86,0.007331140339374542
1772410530.5360312,89,0.002752639353275299
1772410530.5742004,90,-0.0015766622964292765
1772410530.8054225,95,-0.003638983704149723
1772410530.9699454,99,0.001659393310546875
1772410531.0054777,100,0.002056972123682499
1772410531.166365,103,0.0012867460027337074
1772410531.3124654,106,0.0022322535514831543
1772410531.3479755,107,-0.0
1772410531.4762082,109,0.0011540353298187256
1772410531.716099,114,-0.002873837249353528
1772410531.8077314,116,-0.0
1772410532.0563366,121,0.0007540581282228231
1772410532.2401388,125,0.007765742018818855
1772410532.2754755,126,-0.011073708534240723
1772410532.363092,128,0.012903599068522453
1772410532.4644094,130,-0.009546041488647461
